date,name,price,source,price_clean,category
2025-03-05,Feijão Carioca Tipo 1 Camil Todo Dia 1 Kg,"R$ 6,29",https://mercado.carrefour.com.br/busca/feijao,6.29,feijao
2025-03-05,Feijão Carioca Tipo 1 5 Estrelas 1 Kg,"R$ 4,49",https://mercado.carrefour.com.br/busca/feijao,4.49,feijao
2025-03-05,Feijão Preto Tipo 1 Kicaldo 1Kg,"R$ 8,28",https://mercado.carrefour.com.br/busca/feijao,8.28,feijao
2025-03-05,Feijão Preto Carrefour Classic Olimpiadas 1kg,"R$ 7,19",https://mercado.carrefour.com.br/busca/feijao,7.19,feijao
2025-03-05,Feijão Preto Carrefour 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-05,Feijão Preto Tipo 1 Camil Todo Dia 1 Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-05,Feijão Solito Carioca Tipo 1 1Kg,"R$ 5,79",https://mercado.carrefour.com.br/busca/feijao,5.79,feijao
2025-03-05,Feijão Carioca Tipo 1 Super Máximo 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-05,Feijão Preto Tipo 1 Namorado 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-05,"Feijão Carioca Tipo 1, Saboroso 1kg","R$ 5,99",https://mercado.carrefour.com.br/busca/feijao,5.99,feijao
2025-03-06,Feijao Branco Carrefour 500 g,"R$ 7,39",https://mercado.carrefour.com.br/busca/feijao,7.39,feijao
2025-03-06,Feijão Carioca Tipo 1 Pantera 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-06,Feijão Carioca Tipo 1 Kicaldo 1Kg,"R$ 5,89",https://mercado.carrefour.com.br/busca/feijao,5.89,feijao
2025-03-06,Feijão Carioca Tipo 1 Camil Todo Dia 1 Kg,"R$ 6,29",https://mercado.carrefour.com.br/busca/feijao,6.29,feijao
2025-03-06,Feijão Carioca Tipo 1 5 Estrelas 1 Kg,"R$ 4,49",https://mercado.carrefour.com.br/busca/feijao,4.49,feijao
2025-03-06,Feijão Preto Tipo 1 Kicaldo 1Kg,"R$ 8,28",https://mercado.carrefour.com.br/busca/feijao,8.28,feijao
2025-03-06,Feijão Preto Carrefour Classic Olimpiadas 1kg,"R$ 7,19",https://mercado.carrefour.com.br/busca/feijao,7.19,feijao
2025-03-06,Feijão Preto Carrefour 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-06,Feijão Preto Tipo 1 Camil Todo Dia 1 Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-06,Feijão Solito Carioca Tipo 1 1Kg,"R$ 5,79",https://mercado.carrefour.com.br/busca/feijao,5.79,feijao
2025-03-06,Feijão Carioca Tipo 1 Super Máximo 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-06,Feijão Preto Tipo 1 Namorado 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-06,"Feijão Carioca Tipo 1, Saboroso 1kg","R$ 5,99",https://mercado.carrefour.com.br/busca/feijao,5.99,feijao
2025-03-07,Feijao Branco Carrefour 500 g,"R$ 7,39",https://mercado.carrefour.com.br/busca/feijao,7.39,feijao
2025-03-07,Feijão Carioca Tipo 1 Pantera 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-07,Feijão Carioca Tipo 1 Kicaldo 1Kg,"R$ 5,89",https://mercado.carrefour.com.br/busca/feijao,5.89,feijao
2025-03-07,Feijão Carioca Tipo 1 Camil Todo Dia 1 Kg,"R$ 6,29",https://mercado.carrefour.com.br/busca/feijao,6.29,feijao
2025-03-07,Feijão Carioca Tipo 1 5 Estrelas 1 Kg,"R$ 4,49",https://mercado.carrefour.com.br/busca/feijao,4.49,feijao
2025-03-07,Feijão Preto Tipo 1 Kicaldo 1Kg,"R$ 8,28",https://mercado.carrefour.com.br/busca/feijao,8.28,feijao
2025-03-07,Feijão Preto Carrefour Classic Olimpiadas 1kg,"R$ 7,19",https://mercado.carrefour.com.br/busca/feijao,7.19,feijao
2025-03-07,Feijão Preto Carrefour 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-07,Feijão Preto Tipo 1 Camil Todo Dia 1 Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-07,Feijão Solito Carioca Tipo 1 1Kg,"R$ 5,79",https://mercado.carrefour.com.br/busca/feijao,5.79,feijao
2025-03-07,Feijão Carioca Tipo 1 Super Máximo 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-07,Feijão Preto Tipo 1 Namorado 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-07,"Feijão Carioca Tipo 1, Saboroso 1kg","R$ 5,99",https://mercado.carrefour.com.br/busca/feijao,5.99,feijao
2025-03-08,Feijao Branco Carrefour 500 g,"R$ 7,39",https://mercado.carrefour.com.br/busca/feijao,7.39,feijao
2025-03-08,Feijão Carioca Tipo 1 Pantera 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-08,Feijão Carioca Tipo 1 Kicaldo 1Kg,"R$ 5,89",https://mercado.carrefour.com.br/busca/feijao,5.89,feijao
2025-03-08,Feijão Carioca Tipo 1 Camil Todo Dia 1 Kg,"R$ 6,29",https://mercado.carrefour.com.br/busca/feijao,6.29,feijao
2025-03-08,Feijão Carioca Tipo 1 5 Estrelas 1 Kg,"R$ 4,49",https://mercado.carrefour.com.br/busca/feijao,4.49,feijao
2025-03-08,Feijão Preto Tipo 1 Kicaldo 1Kg,"R$ 8,28",https://mercado.carrefour.com.br/busca/feijao,8.28,feijao
2025-03-08,Feijão Preto Carrefour 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-08,Feijão Preto Tipo 1 Camil Todo Dia 1 Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-08,Feijão Solito Carioca Tipo 1 1Kg,"R$ 5,79",https://mercado.carrefour.com.br/busca/feijao,5.79,feijao
2025-03-08,Feijão Carioca Tipo 1 Super Máximo 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-08,Feijão Preto Tipo 1 Namorado 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-08,"Feijão Carioca Tipo 1, Saboroso 1kg","R$ 5,99",https://mercado.carrefour.com.br/busca/feijao,5.99,feijao
2025-03-09,Feijao Branco Carrefour 500 g,"R$ 7,39",https://mercado.carrefour.com.br/busca/feijao,7.39,feijao
2025-03-09,Feijão Carioca Tipo 1 Pantera 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-09,Feijão Carioca Tipo 1 Kicaldo 1Kg,"R$ 5,19",https://mercado.carrefour.com.br/busca/feijao,5.19,feijao
2025-03-09,Feijão Carioca Tipo 1 Camil Todo Dia 1 Kg,"R$ 6,29",https://mercado.carrefour.com.br/busca/feijao,6.29,feijao
2025-03-09,Feijão Carioca Tipo 1 5 Estrelas 1 Kg,"R$ 4,49",https://mercado.carrefour.com.br/busca/feijao,4.49,feijao
2025-03-09,Feijão Preto Tipo 1 Kicaldo 1Kg,"R$ 8,28",https://mercado.carrefour.com.br/busca/feijao,8.28,feijao
2025-03-09,Feijão Preto Carrefour Classic Olimpiadas 1kg,"R$ 7,19",https://mercado.carrefour.com.br/busca/feijao,7.19,feijao
2025-03-09,Feijão Preto Carrefour 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-09,Feijão Preto Tipo 1 Camil Todo Dia 1 Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-09,Feijão Solito Carioca Tipo 1 1Kg,"R$ 5,79",https://mercado.carrefour.com.br/busca/feijao,5.79,feijao
2025-03-09,Feijão Carioca Tipo 1 Super Máximo 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-09,Feijão Preto Tipo 1 Namorado 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-09,"Feijão Carioca Tipo 1, Saboroso 1kg","R$ 5,99",https://mercado.carrefour.com.br/busca/feijao,5.99,feijao
2025-03-10,Feijao Branco Carrefour 500 g,"R$ 7,39",https://mercado.carrefour.com.br/busca/feijao,7.39,feijao
2025-03-10,Feijão Carioca Tipo 1 Pantera 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-10,Feijão Carioca Tipo 1 Kicaldo 1Kg,"R$ 5,89",https://mercado.carrefour.com.br/busca/feijao,5.89,feijao
2025-03-10,Feijão Carioca Tipo 1 Camil Todo Dia 1 Kg,"R$ 6,29",https://mercado.carrefour.com.br/busca/feijao,6.29,feijao
2025-03-10,Feijão Carioca Tipo 1 5 Estrelas 1 Kg,"R$ 4,49",https://mercado.carrefour.com.br/busca/feijao,4.49,feijao
2025-03-10,Feijão Preto Tipo 1 Kicaldo 1Kg,"R$ 8,28",https://mercado.carrefour.com.br/busca/feijao,8.28,feijao
2025-03-10,Feijão Preto Carrefour Classic Olimpiadas 1kg,"R$ 7,19",https://mercado.carrefour.com.br/busca/feijao,7.19,feijao
2025-03-10,Feijão Preto Carrefour 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-10,Feijão Preto Tipo 1 Camil Todo Dia 1 Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-10,Feijão Solito Carioca Tipo 1 1Kg,"R$ 5,79",https://mercado.carrefour.com.br/busca/feijao,5.79,feijao
2025-03-10,Feijão Carioca Tipo 1 Super Máximo 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-10,Feijão Preto Tipo 1 Namorado 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-10,"Feijão Carioca Tipo 1, Saboroso 1kg","R$ 5,99",https://mercado.carrefour.com.br/busca/feijao,5.99,feijao
2025-03-11,Feijao Branco Carrefour 500 g,"R$ 7,55",https://mercado.carrefour.com.br/busca/feijao,7.55,feijao
2025-03-11,Feijão Carioca Tipo 1 Pantera 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-11,Feijão Carioca Tipo 1 Kicaldo 1Kg,"R$ 5,89",https://mercado.carrefour.com.br/busca/feijao,5.89,feijao
2025-03-11,Feijão Carioca Tipo 1 Camil Todo Dia 1 Kg,"R$ 6,29",https://mercado.carrefour.com.br/busca/feijao,6.29,feijao
2025-03-11,Feijão Carioca Tipo 1 5 Estrelas 1 Kg,"R$ 4,49",https://mercado.carrefour.com.br/busca/feijao,4.49,feijao
2025-03-11,Feijão Preto Tipo 1 Kicaldo 1Kg,"R$ 8,28",https://mercado.carrefour.com.br/busca/feijao,8.28,feijao
2025-03-11,Feijão Preto Carrefour Classic Olimpiadas 1kg,"R$ 7,29",https://mercado.carrefour.com.br/busca/feijao,7.29,feijao
2025-03-11,Feijão Preto Carrefour 1 Kg,"R$ 7,59",https://mercado.carrefour.com.br/busca/feijao,7.59,feijao
2025-03-11,Feijão Preto Tipo 1 Camil Todo Dia 1 Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-11,Feijão Carioca Tipo 1 Super Máximo 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-11,Feijão Solito Carioca Tipo 1 1Kg,"R$ 5,39",https://mercado.carrefour.com.br/busca/feijao,5.39,feijao
2025-03-11,Feijão Preto Tipo 1 Namorado 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-11,Feijão Preto Pronto Tipo 1 Camil 380g,"R$ 8,49",https://mercado.carrefour.com.br/busca/feijao,8.49,feijao
2025-03-12,Feijao Branco Carrefour 500 g,"R$ 7,55",https://mercado.carrefour.com.br/busca/feijao,7.55,feijao
2025-03-12,Feijão Carioca Tipo 1 Kicaldo 1Kg,"R$ 5,89",https://mercado.carrefour.com.br/busca/feijao,5.89,feijao
2025-03-12,Feijão Carioca Tipo 1 Camil Todo Dia 1 Kg,"R$ 6,29",https://mercado.carrefour.com.br/busca/feijao,6.29,feijao
2025-03-12,Feijão Carioca Tipo 1 Pantera 1Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-12,Feijão Carioca Tipo 1 5 Estrelas 1 Kg,"R$ 4,49",https://mercado.carrefour.com.br/busca/feijao,4.49,feijao
2025-03-12,Feijão Preto Tipo 1 Kicaldo 1Kg,"R$ 8,28",https://mercado.carrefour.com.br/busca/feijao,8.28,feijao
2025-03-12,Feijão Preto Carrefour 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-12,Feijão Preto Carrefour Classic Olimpiadas 1kg,"R$ 7,29",https://mercado.carrefour.com.br/busca/feijao,7.29,feijao
2025-03-12,Feijão Preto Tipo 1 Camil Todo Dia 1 Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-12,Feijão Carioca Tipo 1 Super Máximo 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-12,Feijão Solito Carioca Tipo 1 1Kg,"R$ 5,39",https://mercado.carrefour.com.br/busca/feijao,5.39,feijao
2025-03-12,Feijão Preto Tipo 1 Namorado 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-13,Feijao Branco Carrefour 500 g,"R$ 7,55",https://mercado.carrefour.com.br/busca/feijao,7.55,feijao
2025-03-13,Feijão Carioca Tipo 1 Pantera 1Kg,"R$ 6,49",https://mercado.carrefour.com.br/busca/feijao,6.49,feijao
2025-03-13,Feijão Carioca Tipo 1 Camil Todo Dia 1 Kg,"R$ 6,29",https://mercado.carrefour.com.br/busca/feijao,6.29,feijao
2025-03-13,Feijão Carioca Tipo 1 5 Estrelas 1 Kg,"R$ 4,49",https://mercado.carrefour.com.br/busca/feijao,4.49,feijao
2025-03-13,Feijão Preto Tipo 1 Kicaldo 1Kg,"R$ 8,28",https://mercado.carrefour.com.br/busca/feijao,8.28,feijao
2025-03-13,Feijão Preto Carrefour 1 Kg,"R$ 7,59",https://mercado.carrefour.com.br/busca/feijao,7.59,feijao
2025-03-13,Feijão Preto Carrefour Classic Olimpiadas 1kg,"R$ 7,29",https://mercado.carrefour.com.br/busca/feijao,7.29,feijao
2025-03-13,Feijão Preto Tipo 1 Camil Todo Dia 1 Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-13,Feijão Carioca Tipo 1 Super Máximo 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-13,Feijão Solito Carioca Tipo 1 1Kg,"R$ 5,39",https://mercado.carrefour.com.br/busca/feijao,5.39,feijao
2025-03-13,Feijão Preto Tipo 1 Namorado 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-03-13,Feijão Preto Pronto Tipo 1 Camil 380g,"R$ 8,49",https://mercado.carrefour.com.br/busca/feijao,8.49,feijao
2025-03-14,Feijao Branco Carrefour 500 g,"R$ 7,55",https://mercado.carrefour.com.br/busca/feijao,7.55,feijao
2025-03-14,Feijão Carioca Tipo 1 Pantera 1Kg,"R$ 6,49",https://mercado.carrefour.com.br/busca/feijao,6.49,feijao
2025-03-14,Feijão Carioca Tipo 1 Camil Todo Dia 1 Kg,"R$ 6,29",https://mercado.carrefour.com.br/busca/feijao,6.29,feijao
2025-03-14,Feijão Carioca Tipo 1 5 Estrelas 1 Kg,"R$ 4,49",https://mercado.carrefour.com.br/busca/feijao,4.49,feijao
2025-03-14,Feijão Preto Tipo 1 Kicaldo 1Kg,"R$ 8,28",https://mercado.carrefour.com.br/busca/feijao,8.28,feijao
2025-03-14,Feijão Preto Carrefour 1 Kg,"R$ 6,79",https://mercado.carrefour.com.br/busca/feijao,6.79,feijao
2025-03-14,Feijão Preto Tipo 1 Camil Todo Dia 1 Kg,"R$ 7,99",https://mercado.carrefour.com.br/busca/feijao,7.99,feijao
2025-03-14,Feijão Carioca Tipo 1 Super Máximo 1Kg,"R$ 6,99",https://mercado.carrefour.com.br/busca/feijao,6.99,feijao
2025-03-14,Feijão Solito Carioca Tipo 1 1Kg,"R$ 5,39",https://mercado.carrefour.com.br/busca/feijao,5.39,feijao
2025-03-14,Feijão Preto Tipo 1 Namorado 1 Kg,"R$ 7,49",https://mercado.carrefour.com.br/busca/feijao,7.49,feijao
2025-02-27,Leite Desnatado Piracanjuba 1 Litro,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-02-27,Leite UHT Integral Carrefour Classic 1L,"R$ 4,59",https://mercado.carrefour.com.br/busca/leite,4.59,leite
2025-02-27,Leite UHT Desnatado Carrefour Classic 1L,"R$ 4,59",https://mercado.carrefour.com.br/busca/leite,4.59,leite
2025-02-27,Leite UHT Tipo A2A2 Semidesnatado Zero Lactose Piracanjuba 1L,"R$ 6,89",https://mercado.carrefour.com.br/busca/leite,6.89,leite
2025-02-27,Leite Integral Lider 1 L,"R$ 4,69",https://mercado.carrefour.com.br/busca/leite,4.69,leite
2025-02-27,Leite Integral UHT Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-02-27,Leite Integral Piracanjuba 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-02-27,Leite Semidesnatado UHT Goiasminas Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-02-27,Leite Semidesnatado UHT Ninho Levinho Vitaminado 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-02-27,Leite Desnatado UHT Molico 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-02-27,Leite Integral UHT Ninho Forti+ Vitaminado 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-02-28,Leite Desnatado Piracanjuba 1 Litro,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-02-28,Leite UHT Integral Carrefour Classic 1L,"R$ 4,59",https://mercado.carrefour.com.br/busca/leite,4.59,leite
2025-02-28,Leite UHT Desnatado Carrefour Classic 1L,"R$ 4,59",https://mercado.carrefour.com.br/busca/leite,4.59,leite
2025-02-28,Leite UHT Integral Carrefour Classic 1L,"R$ 4,19",https://mercado.carrefour.com.br/busca/leite,4.19,leite
2025-02-28,Leite Integral Lider 1 L,"R$ 4,49",https://mercado.carrefour.com.br/busca/leite,4.49,leite
2025-02-28,Leite Integral UHT Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-02-28,Leite Integral Piracanjuba 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-02-28,Leite Semidesnatado UHT Goiasminas Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-02-28,Leite Integral UHT Ninho Forti+ Vitaminado 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-02-28,Leite Zero Lactose Semidesnatado Parmalat ZYMIL 1L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-02-28,Leite Semidesnatado UHT Ninho Levinho Vitaminado 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-02-28,Leite Desnatado UHT Molico 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-03-01,Leite Desnatado Piracanjuba 1 Litro,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-01,Leite UHT Integral Carrefour Classic 1L,"R$ 4,59",https://mercado.carrefour.com.br/busca/leite,4.59,leite
2025-03-01,Leite UHT Desnatado Carrefour Classic 1L,"R$ 4,59",https://mercado.carrefour.com.br/busca/leite,4.59,leite
2025-03-01,Leite UHT Integral Carrefour Classic 1L,"R$ 4,19",https://mercado.carrefour.com.br/busca/leite,4.19,leite
2025-03-01,Leite Integral Lider 1 L,"R$ 4,49",https://mercado.carrefour.com.br/busca/leite,4.49,leite
2025-03-01,Leite Integral Piracanjuba 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-01,Leite Semidesnatado UHT Goiasminas Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-01,Leite Integral UHT Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-01,Leite Semidesnatado UHT Ninho Levinho Vitaminado 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-03-01,Leite Integral UHT Ninho Forti+ Vitaminado 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-03-01,Leite Desnatado UHT Molico 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-03-01,Leite Zero Lactose Semidesnatado Parmalat ZYMIL 1L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-03-02,Leite Integral Carrefour 1L,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-02,Leite UHT Desnatado Carrefour Classic 1L,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-02,Leite UHT Integral Carrefour Classic 1L,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-02,Leite Desnatado Piracanjuba 1 Litro,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-02,Leite UHT Integral Carrefour Classic 1L,"R$ 4,19",https://mercado.carrefour.com.br/busca/leite,4.19,leite
2025-03-02,Leite Integral Lider 1 L,"R$ 4,49",https://mercado.carrefour.com.br/busca/leite,4.49,leite
2025-03-02,Leite Semidesnatado UHT Goiasminas Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-02,Leite Integral Piracanjuba 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-02,Leite Integral UHT Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-02,Leite Integral UHT Ninho Forti+ Vitaminado 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-03-03,Leite UHT Integral Carrefour Classic 1L,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-03,Leite UHT Desnatado Carrefour Classic 1L,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-03,Leite Integral Carrefour 1L,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-03,Leite Desnatado Piracanjuba 1 Litro,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-03,Leite Integral Lider 1 L,"R$ 4,49",https://mercado.carrefour.com.br/busca/leite,4.49,leite
2025-03-03,Leite Integral Piracanjuba 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-03,Leite Semidesnatado UHT Goiasminas Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-03,Leite Integral UHT Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-03,Leite Integral UHT Ninho Forti+ Vitaminado 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-03-03,Leite Semidesnatado UHT Ninho Levinho Vitaminado 1 L,"R$ 5,79",https://mercado.carrefour.com.br/busca/leite,5.79,leite
2025-03-04,Leite Integral Carrefour 1L,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-04,Leite UHT Desnatado Carrefour Classic 1L,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-04,Leite UHT Integral Carrefour Classic 1L,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-04,Leite UHT Integral Carrefour Classic 1L,"R$ 4,38",https://mercado.carrefour.com.br/busca/leite,4.38,leite
2025-03-04,Leite Semi Desnatado Lider 1 L,"R$ 4,69",https://mercado.carrefour.com.br/busca/leite,4.69,leite
2025-03-04,Leite Desnatado Lider 1 L,"R$ 4,69",https://mercado.carrefour.com.br/busca/leite,4.69,leite
2025-03-04,Leite Integral Lider 1 L,"R$ 4,69",https://mercado.carrefour.com.br/busca/leite,4.69,leite
2025-03-04,Leite Integral Piracanjuba 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-04,Leite Semidesnatado UHT Goiasminas Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-04,Leite Integral UHT Italac 1 Litro,"R$ 4,79",https://mercado.carrefour.com.br/busca/leite,4.79,leite
2025-03-05,Leite Semidesnatado Piracanjuba 1 Litro,"R$ 4,88",https://mercado.carrefour.com.br/busca/leite,4.88,leite
2025-03-05,Leite Integral Piracanjuba 1 Litro,"R$ 4,99",https://mercado.carrefour.com.br/busca/leite,4.99,leite
2025-03-05,Leite Desnatado Piracanjuba 1 Litro,"R$ 4,88",https://mercado.carrefour.com.br/busca/leite,4.88,leite
2025-03-05,Leite Desnatado Molico Vitaminado Zero Lactose 1 L,"R$ 7,89",https://mercado.carrefour.com.br/busca/leite,7.89,leite
2025-03-05,Leite Semidesnatado UHT Ninho Levinho Vitaminado 1 L,"R$ 5,99",https://mercado.carrefour.com.br/busca/leite,5.99,leite
2025-03-05,Leite Desnatado UHT Molico 1 L,"R$ 5,99",https://mercado.carrefour.com.br/busca/leite,5.99,leite
2025-03-05,Leite Integral UHT Ninho Forti+ Vitaminado 1 L,"R$ 5,99",https://mercado.carrefour.com.br/busca/leite,5.99,leite
2025-03-05,Leite Semidesnatado Ninho Vitaminado Zero Lactose 1 L,"R$ 7,89",https://mercado.carrefour.com.br/busca/leite,7.89,leite
2025-03-05,Leite Semidesnatado UHT Goiasminas Italac 1 Litro,"R$ 4,99",https://mercado.carrefour.com.br/busca/leite,4.99,leite
2025-03-05,Leite UHT Integral Carrefour Classic 1L,"R$ 4,99",https://mercado.carrefour.com.br/busca/leite,4.99,leite
2025-03-05,Leite Integral Carrefour 1L,"R$ 4,99",https://mercado.carrefour.com.br/busca/leite,4.99,leite
2025-03-05,Leite Integral UHT Italac 1 Litro,"R$ 4,99",https://mercado.carrefour.com.br/busca/leite,4.99,leite
2025-03-05,Leite Integral UHT Parmalat 1 Litro,"R$ 5,49",https://mercado.carrefour.com.br/busca/leite,5.49,leite
2025-03-05,Leite Integral sem Lactose UHT Tipo B Itambé Nolac 1 Litro,"R$ 6,99",https://mercado.carrefour.com.br/busca/leite,6.99,leite
